VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore
996,2007-08,Heavy Goods Vehicle,DAF,65
998,2000-01,Light Goods Vehicle,MAN,60
999,2001-02,Light Goods Vehicle,Iveco,50
1000,2003-04,Light Goods Vehicle,Renault,35
1002,2007-08,Light Goods Vehicle,Iveco,80
1005,2001-02,Light Goods Vehicle,Iveco,20
1005,2007-08,Light Goods Vehicle,Iveco,20
1006,2007-08,Light Goods Vehicle,MAN,35
1008,2007-08,Light Goods Vehicle,MAN,55
1009,2004-05,Heavy Goods Vehicle,Iveco,30
1009,2009-10,Heavy Goods Vehicle,Iveco,60
1011,2006-07,Light Goods Vehicle,Iveco,65
1014,2004-05,Heavy Goods Vehicle,DAF,50
1014,2010-11,Heavy Goods Vehicle,DAF,50
1016,2000-01,Light Goods Vehicle,Ford,50
1016,2008-09,Light Goods Vehicle,Ford,20
1017,2008-09,Personnel Vehicle,Ford,55
1018,2000-01,Light Goods Vehicle,Ford,70
1019,2001-02,Light Goods Vehicle,Ford,70
1019,2008-09,Light Goods Vehicle,Ford,85
1021,2000-01,Light Goods Vehicle,MAN,60
1022,2006-07,Light Goods Vehicle,Iveco,5
1023,2007-08,Light Goods Vehicle,Iveco,20
1024,2007-08,Light Goods Vehicle,Iveco,48
1026,2008-09,Light Goods Vehicle,Iveco,0
1029,2005-06,Light Goods Vehicle,Iveco,0
1029,2011-12,Light Goods Vehicle,Iveco,0
1030,2004-05,Light Goods Vehicle,Renault,65
1030,2010-11,Light Goods Vehicle,Renault,85
1033,2004-05,Heavy Goods Vehicle,DAF,30
1035,2009-10,Light Goods Vehicle,Ford,55
1037,2004-05,Light Goods Vehicle,Ford,70
1039,2007-08,Light Goods Vehicle,Ford,70
1041,2006-07,Personnel Vehicle,Renault,70
1042,2011-12,Heavy Goods Vehicle,Ford,50
1046,2006-07,Light Goods Vehicle,Iveco,20
1047,2003-04,Light Goods Vehicle,MAN,85
1048,2001-02,Light Goods Vehicle,Iveco,20
1049,2003-04,Light Goods Vehicle,Renault,20
1050,2008-09,Personnel Vehicle,MAN,50
1052,2005-06,Heavy Goods Vehicle,Iveco,65
1052,2011-12,Heavy Goods Vehicle,Iveco,50
1053,2005-06,Light Goods Vehicle,Volkswagen,50
1054,2000-01,Personnel Vehicle,Volkswagen,80
1054,2007-08,Personnel Vehicle,Volkswagen,65
1056,2006-07,Light Goods Vehicle,Renault,70
1064,2001-02,Heavy Goods Vehicle,DAF,80
1064,2007-08,Heavy Goods Vehicle,DAF,30
1066,2006-07,Heavy Goods Vehicle,DAF,50
1067,2008-09,Light Goods Vehicle,MAN,55
1068,2006-07,Personnel Vehicle,Iveco,85
1069,2000-01,Light Goods Vehicle,MAN,48
1069,2007-08,Light Goods Vehicle,MAN,60
1071,2004-05,Heavy Goods Vehicle,Iveco,60
1071,2009-10,Heavy Goods Vehicle,Iveco,30
1072,2007-08,Personnel Vehicle,MAN,10
1075,2006-07,Personnel Vehicle,MAN,55
1076,2003-04,Light Goods Vehicle,MAN,70
1081,2008-09,Heavy Goods Vehicle,Iveco,50
1082,2006-07,Light Goods Vehicle,Iveco,20
1084,2006-07,Light Goods Vehicle,Renault,70
1085,2002-03,Light Goods Vehicle,Renault,50
1085,2008-09,Light Goods Vehicle,Renault,55
1093,2005-06,Light Goods Vehicle,DAF,0
1095,2008-09,Heavy Goods Vehicle,Ford,60
1098,2007-08,Light Goods Vehicle,MAN,50
1099,2001-02,Light Goods Vehicle,Iveco,0
1099,2007-08,Light Goods Vehicle,Iveco,0
1099,2010-11,Light Goods Vehicle,Iveco,0
1101,2010-11,Light Goods Vehicle,Renault,20
1102,2004-05,Light Goods Vehicle,Iveco,50
1103,2005-06,Light Goods Vehicle,Iveco,75
1105,2005-06,Heavy Goods Vehicle,Iveco,15
1105,2011-12,Heavy Goods Vehicle,Iveco,30
1106,2002-03,Light Goods Vehicle,MAN,70
1110,2007-08,Light Goods Vehicle,MAN,48
1112,2010-11,Heavy Goods Vehicle,Iveco,10
1113,2002-03,Light Goods Vehicle,Iveco,35
1113,2006-07,Light Goods Vehicle,Iveco,35
1114,2007-08,Light Goods Vehicle,MAN,55
1115,2003-04,Heavy Goods Vehicle,MAN,10
1115,2010-11,Heavy Goods Vehicle,MAN,30
1116,2001-02,Heavy Goods Vehicle,Renault,30
1118,2001-02,Heavy Goods Vehicle,Iveco,5
1118,2011-12,Heavy Goods Vehicle,Iveco,5
1119,2005-06,Light Goods Vehicle,Iveco,20
1119,2011-12,Light Goods Vehicle,Iveco,0
1123,2001-02,Light Goods Vehicle,Volkswagen,50
1123,2008-09,Light Goods Vehicle,Volkswagen,50
1124,2008-09,Heavy Goods Vehicle,Iveco,30
1125,2001-02,Light Goods Vehicle,Iveco,50
1125,2007-08,Light Goods Vehicle,Iveco,65
1127,2005-06,Heavy Goods Vehicle,Iveco,50
1127,2011-12,Heavy Goods Vehicle,Iveco,30
1130,2008-09,Personnel Vehicle,Ford,0
1131,2007-08,Personnel Vehicle,DAF,100
1133,2002-03,Personnel Vehicle,DAF,70
1134,2003-04,Personnel Vehicle,DAF,90
1134,2010-11,Personnel Vehicle,DAF,90
1135,2004-05,Personnel Vehicle,DAF,80
1136,2007-08,Personnel Vehicle,Ford,90
1137,2008-09,Light Goods Vehicle,DAF,70
1138,2000-01,Light Goods Vehicle,MAN,35
1141,2001-02,Light Goods Vehicle,Iveco,20
1141,2007-08,Light Goods Vehicle,Iveco,10
1143,2009-10,Heavy Goods Vehicle,Iveco,5
1144,2009-10,Heavy Goods Vehicle,Iveco,60
1144,2011-12,Heavy Goods Vehicle,Iveco,60
1145,2001-02,Personnel Vehicle,MAN,85
1145,2008-09,Personnel Vehicle,MAN,55
1146,2005-06,Heavy Goods Vehicle,Iveco,60
1146,2011-12,Heavy Goods Vehicle,Iveco,60
1147,2005-06,Heavy Goods Vehicle,Volkswagen,30
1148,2007-08,Personnel Vehicle,MAN,85
1149,2002-03,Light Goods Vehicle,MAN,65
1149,2009-10,Light Goods Vehicle,MAN,65
1151,2002-03,Light Goods Vehicle,Iveco,40
1151,2007-08,Light Goods Vehicle,Iveco,70
1153,2006-07,Heavy Goods Vehicle,Renault,50
1154,2003-04,Heavy Goods Vehicle,DAF,60
1155,2003-04,Personnel Vehicle,DAF,70
1155,2010-11,Personnel Vehicle,DAF,60
1156,2004-05,Heavy Goods Vehicle,DAF,70
1158,2002-03,Personnel Vehicle,DAF,60
1158,2009-10,Personnel Vehicle,DAF,60
1159,2007-08,Heavy Goods Vehicle,Volkswagen,80
1159,2011-12,Heavy Goods Vehicle,Volkswagen,80
1160,2007-08,Light Goods Vehicle,Ford,40
1161,2002-03,Personnel Vehicle,DAF,100
1161,2008-09,Personnel Vehicle,DAF,100
1163,2000-01,Light Goods Vehicle,Ford,40
1164,2003-04,Light Goods Vehicle,DAF,70
1166,2006-07,Light Goods Vehicle,Iveco,20
1170,2003-04,Light Goods Vehicle,MAN,40
1170,2009-10,Light Goods Vehicle,MAN,45
1172,2005-06,Personnel Vehicle,Iveco,55
1172,2011-12,Personnel Vehicle,Iveco,80
1173,2006-07,Light Goods Vehicle,Iveco,48
1174,2004-05,Light Goods Vehicle,MAN,40
1175,2007-08,Light Goods Vehicle,Iveco,50
1176,2006-07,Heavy Goods Vehicle,Renault,10
1179,2001-02,Light Goods Vehicle,Ford,20
1181,2007-08,Light Goods Vehicle,Volkswagen,70
1182,2003-04,Personnel Vehicle,DAF,80
1182,2011-12,Personnel Vehicle,DAF,80
1183,2007-08,Light Goods Vehicle,Ford,50
1184,2002-03,Personnel Vehicle,DAF,100
1184,2008-09,Personnel Vehicle,DAF,60
1185,2000-01,Light Goods Vehicle,Ford,50
1186,2007-08,Light Goods Vehicle,Iveco,40
1188,2003-04,Light Goods Vehicle,Renault,65
1191,2008-09,Light Goods Vehicle,Iveco,65
1193,2005-06,Light Goods Vehicle,Iveco,70
1194,2002-03,Light Goods Vehicle,Iveco,20
1194,2008-09,Light Goods Vehicle,Iveco,20
1195,2006-07,Light Goods Vehicle,Iveco,50
1198,2005-06,Light Goods Vehicle,Volkswagen,50
1199,2003-04,Heavy Goods Vehicle,Iveco,30
1199,2011-12,Heavy Goods Vehicle,Iveco,5
1200,2002-03,Heavy Goods Vehicle,Iveco,60
1200,2008-09,Heavy Goods Vehicle,Iveco,50
1202,2002-03,Light Goods Vehicle,Iveco,20
1202,2006-07,Light Goods Vehicle,Iveco,20
1202,2011-12,Light Goods Vehicle,Iveco,20
1204,2006-07,Heavy Goods Vehicle,Renault,10
1206,2007-08,Heavy Goods Vehicle,DAF,50
1207,2009-10,Personnel Vehicle,DAF,50
1211,2011-12,Personnel Vehicle,DAF,60
1212,2008-09,Light Goods Vehicle,Ford,50
1214,2007-08,Light Goods Vehicle,Ford,20
1216,2007-08,Personnel Vehicle,MAN,60
1218,2005-06,Light Goods Vehicle,Iveco,75
1219,2005-06,Light Goods Vehicle,MAN,85
1219,2011-12,Light Goods Vehicle,MAN,85
1220,2007-08,Light Goods Vehicle,Volkswagen,48
1221,2001-02,Light Goods Vehicle,Volkswagen,65
1221,2008-09,Light Goods Vehicle,Volkswagen,45
1222,2002-03,Light Goods Vehicle,Iveco,20
1222,2007-08,Light Goods Vehicle,Iveco,20
1224,2007-08,Light Goods Vehicle,Iveco,40
1225,2004-05,Light Goods Vehicle,Renault,70
1225,2010-11,Light Goods Vehicle,Renault,80
1227,2002-03,Light Goods Vehicle,Renault,80
1227,2008-09,Light Goods Vehicle,Renault,55
1228,2002-03,Personnel Vehicle,DAF,85
1228,2005-06,Personnel Vehicle,DAF,100
1231,2004-05,Personnel Vehicle,DAF,85
1231,2010-11,Personnel Vehicle,DAF,85
1232,2006-07,Heavy Goods Vehicle,DAF,50
1233,2008-09,Light Goods Vehicle,Ford,50
1234,2008-09,Heavy Goods Vehicle,Ford,50
1235,2007-08,Personnel Vehicle,Ford,60
1236,2007-08,Personnel Vehicle,MAN,60
1238,2005-06,Personnel Vehicle,Iveco,50
1238,2010-11,Personnel Vehicle,Iveco,50
1241,2001-02,Light Goods Vehicle,Iveco,40
1241,2006-07,Light Goods Vehicle,Iveco,20
1242,2005-06,Light Goods Vehicle,Iveco,50
1244,2002-03,Light Goods Vehicle,Iveco,48
1244,2008-09,Light Goods Vehicle,Iveco,50
1246,2001-02,Personnel Vehicle,Volkswagen,80
1246,2008-09,Personnel Vehicle,Volkswagen,80
1247,2008-09,Heavy Goods Vehicle,Iveco,50
1248,2001-02,Light Goods Vehicle,Iveco,80
1248,2007-08,Light Goods Vehicle,Iveco,65
1250,2001-02,Personnel Vehicle,Renault,80
1251,2002-03,Personnel Vehicle,Iveco,65
1251,2006-07,Personnel Vehicle,Iveco,85
1253,2001-02,Heavy Goods Vehicle,DAF,60
1253,2007-08,Heavy Goods Vehicle,DAF,35
1255,2004-05,Heavy Goods Vehicle,Ford,65
1256,2005-06,Personnel Vehicle,Ford,90
1257,2008-09,Heavy Goods Vehicle,Ford,50
1258,2007-08,Light Goods Vehicle,MAN,20
1260,2007-08,Light Goods Vehicle,Iveco,65
1264,2007-08,Light Goods Vehicle,Volkswagen,48
1265,2005-06,Personnel Vehicle,MAN,60
1267,2006-07,Light Goods Vehicle,MAN,40
1268,2002-03,Heavy Goods Vehicle,Iveco,40
1268,2008-09,Heavy Goods Vehicle,Iveco,50
1270,2004-05,Light Goods Vehicle,Renault,40
1272,2006-07,Heavy Goods Vehicle,Renault,30
1273,2006-07,Heavy Goods Vehicle,Renault,50
1274,2005-06,Heavy Goods Vehicle,Iveco,50
1274,2011-12,Heavy Goods Vehicle,Iveco,50
1278,2003-04,Personnel Vehicle,DAF,100
1278,2010-11,Personnel Vehicle,DAF,80
1281,2003-04,Heavy Goods Vehicle,DAF,65
1281,2009-10,Heavy Goods Vehicle,DAF,65
1282,2008-09,Heavy Goods Vehicle,DAF,40
1283,2004-05,Light Goods Vehicle,DAF,50
1286,2001-02,Personnel Vehicle,DAF,100
1286,2007-08,Personnel Vehicle,DAF,60
1288,2008-09,Light Goods Vehicle,Ford,50
1289,2006-07,Personnel Vehicle,Ford,55
1290,2003-04,Light Goods Vehicle,Renault,50
1290,2006-07,Light Goods Vehicle,Renault,70
1291,2004-05,Heavy Goods Vehicle,DAF,60
1292,2011-12,Heavy Goods Vehicle,Ford,60
1293,2002-03,Light Goods Vehicle,Iveco,50
1293,2006-07,Light Goods Vehicle,Iveco,40
1297,2003-04,Light Goods Vehicle,Renault,40
1299,2002-03,Light Goods Vehicle,Iveco,65
1299,2008-09,Light Goods Vehicle,Iveco,65
1301,2002-03,Heavy Goods Vehicle,Renault,15
1301,2009-10,Heavy Goods Vehicle,Renault,10
1303,2007-08,Light Goods Vehicle,MAN,50
1304,2007-08,Light Goods Vehicle,MAN,20
1305,2004-05,Heavy Goods Vehicle,Renault,10
1305,2010-11,Heavy Goods Vehicle,Renault,10
1306,2005-06,Light Goods Vehicle,Renault,55
1308,2002-03,Light Goods Vehicle,Renault,55
1308,2008-09,Light Goods Vehicle,Renault,55
1310,2004-05,Personnel Vehicle,DAF,60
1310,2011-12,Personnel Vehicle,DAF,70
1313,2001-02,Personnel Vehicle,DAF,65
1313,2007-08,Personnel Vehicle,DAF,70
1314,2000-01,Light Goods Vehicle,Ford,70
1314,2008-09,Light Goods Vehicle,Ford,70
1315,2007-08,Light Goods Vehicle,Ford,90
1316,2002-03,Personnel Vehicle,Ford,70
1316,2011-12,Personnel Vehicle,Ford,60
1318,2000-01,Heavy Goods Vehicle,Ford,50
1318,2011-12,Heavy Goods Vehicle,Ford,60
1319,2007-08,Light Goods Vehicle,MAN,10
1320,2005-06,Heavy Goods Vehicle,Iveco,60
1320,2010-11,Heavy Goods Vehicle,Iveco,60
1321,2003-04,Heavy Goods Vehicle,MAN,80
1323,2009-10,Heavy Goods Vehicle,Iveco,5
1324,2006-07,Light Goods Vehicle,MAN,70
1327,2006-07,Light Goods Vehicle,MAN,35
1332,2002-03,Light Goods Vehicle,Renault,85
1332,2010-11,Light Goods Vehicle,Renault,65
1333,2006-07,Personnel Vehicle,Renault,75
1334,2003-04,Personnel Vehicle,Renault,70
1334,2009-10,Personnel Vehicle,Renault,85
1335,2005-06,Light Goods Vehicle,Renault,70
1336,2005-06,Light Goods Vehicle,Renault,10
1341,2003-04,Personnel Vehicle,DAF,100
1341,2010-11,Personnel Vehicle,DAF,100
1343,2007-08,Light Goods Vehicle,Ford,70
1344,2001-02,Light Goods Vehicle,Ford,20
1344,2008-09,Light Goods Vehicle,Ford,0
1345,2007-08,Light Goods Vehicle,Ford,35
1346,2007-08,Light Goods Vehicle,MAN,65
1348,2007-08,Light Goods Vehicle,Iveco,70
1349,2002-03,Heavy Goods Vehicle,Iveco,50
1349,2008-09,Heavy Goods Vehicle,Iveco,50
1349,2011-12,Heavy Goods Vehicle,Iveco,50
1350,2008-09,Personnel Vehicle,Volkswagen,70
1351,2002-03,Light Goods Vehicle,Iveco,60
1351,2008-09,Light Goods Vehicle,Iveco,50
1354,2007-08,Light Goods Vehicle,Volkswagen,58
1356,2004-05,Heavy Goods Vehicle,Iveco,15
1357,2011-12,Light Goods Vehicle,Iveco,45
1358,2003-04,Heavy Goods Vehicle,Iveco,5
1366,2008-09,Light Goods Vehicle,Ford,55
1368,2001-02,Heavy Goods Vehicle,Ford,65
1368,2008-09,Heavy Goods Vehicle,Ford,50
1369,2005-06,Heavy Goods Vehicle,Ford,10
1371,2007-08,Light Goods Vehicle,MAN,70
1374,2002-03,Light Goods Vehicle,Iveco,40
1376,2006-07,Light Goods Vehicle,MAN,0
1377,2005-06,Heavy Goods Vehicle,Renault,5
1379,2003-04,Heavy Goods Vehicle,Renault,15
1380,2005-06,Light Goods Vehicle,Renault,40
1380,2011-12,Light Goods Vehicle,Renault,50
1383,2004-05,Heavy Goods Vehicle,Iveco,65
1383,2011-12,Heavy Goods Vehicle,Iveco,30
1384,2003-04,Personnel Vehicle,DAF,90
1384,2011-12,Personnel Vehicle,DAF,85
1392,2002-03,Personnel Vehicle,Ford,90
1393,2000-01,Light Goods Vehicle,MAN,50
1393,2007-08,Light Goods Vehicle,MAN,55
1395,2005-06,Heavy Goods Vehicle,Volkswagen,50
1396,2004-05,Heavy Goods Vehicle,Iveco,30
1396,2009-10,Heavy Goods Vehicle,Iveco,30
1398,2008-09,Heavy Goods Vehicle,MAN,60
1398,2011-12,Heavy Goods Vehicle,MAN,65
1399,2003-04,Light Goods Vehicle,Volkswagen,50
1399,2010-11,Light Goods Vehicle,Volkswagen,20
1400,2005-06,Heavy Goods Vehicle,Iveco,15
1403,2001-02,Heavy Goods Vehicle,Volkswagen,40
1403,2008-09,Heavy Goods Vehicle,Volkswagen,50
1404,2002-03,Light Goods Vehicle,MAN,20
1404,2010-11,Light Goods Vehicle,MAN,5
1407,2001-02,Light Goods Vehicle,DAF,60
1407,2007-08,Light Goods Vehicle,DAF,50
1408,2005-06,Light Goods Vehicle,Ford,50
1409,2011-12,Light Goods Vehicle,DAF,48
1410,2004-05,Heavy Goods Vehicle,DAF,35
1410,2011-12,Heavy Goods Vehicle,DAF,5
1413,2007-08,Heavy Goods Vehicle,MAN,100
1413,2011-12,Heavy Goods Vehicle,MAN,30
1420,2009-10,Heavy Goods Vehicle,Iveco,50
1420,2011-12,Heavy Goods Vehicle,Iveco,60
1424,2002-03,Heavy Goods Vehicle,Volkswagen,60
1424,2010-11,Heavy Goods Vehicle,Volkswagen,80
1425,2007-08,Heavy Goods Vehicle,MAN,35
1427,2002-03,Light Goods Vehicle,Renault,45
1428,2005-06,Heavy Goods Vehicle,Renault,0
1428,2011-12,Heavy Goods Vehicle,Renault,0
1429,2003-04,Light Goods Vehicle,Renault,20
1429,2009-10,Light Goods Vehicle,Renault,60
1430,2003-04,Personnel Vehicle,Renault,70
1430,2009-10,Personnel Vehicle,Renault,70
1431,2006-07,Heavy Goods Vehicle,Renault,15
1432,2006-07,Heavy Goods Vehicle,Renault,30
1433,2006-07,Personnel Vehicle,DAF,80
1435,2001-02,Heavy Goods Vehicle,DAF,75
1435,2007-08,Heavy Goods Vehicle,DAF,40
1436,2002-03,Personnel Vehicle,DAF,85
1436,2008-09,Personnel Vehicle,DAF,60
1439,2009-10,Heavy Goods Vehicle,DAF,60
1440,2005-06,Light Goods Vehicle,DAF,55
1445,2002-03,Light Goods Vehicle,MAN,60
1446,2007-08,Light Goods Vehicle,MAN,70
1447,2001-02,Personnel Vehicle,Iveco,70
1448,2006-07,Light Goods Vehicle,MAN,45
1450,2002-03,Light Goods Vehicle,MAN,20
1450,2009-10,Light Goods Vehicle,MAN,20
1452,2002-03,Light Goods Vehicle,Iveco,65
1452,2007-08,Light Goods Vehicle,Iveco,50
1455,2002-03,Heavy Goods Vehicle,Iveco,50
1455,2008-09,Heavy Goods Vehicle,Iveco,10
1456,2001-02,Light Goods Vehicle,Iveco,85
1456,2007-08,Light Goods Vehicle,Iveco,80
1457,2002-03,Heavy Goods Vehicle,Renault,30
1459,2006-07,Light Goods Vehicle,MAN,55
1461,2002-03,Light Goods Vehicle,MAN,48
1462,2004-05,Light Goods Vehicle,MAN,0
1462,2010-11,Light Goods Vehicle,MAN,0
1463,2002-03,Heavy Goods Vehicle,Renault,15
1464,2011-12,Heavy Goods Vehicle,Renault,60
1465,2003-04,Light Goods Vehicle,Renault,35
1466,2005-06,Light Goods Vehicle,Renault,80
1466,2011-12,Light Goods Vehicle,Renault,80
1468,2003-04,Personnel Vehicle,DAF,10
1470,2005-06,Light Goods Vehicle,DAF,65
1471,2007-08,Light Goods Vehicle,Ford,45
1473,2001-02,Light Goods Vehicle,MAN,45
1473,2008-09,Light Goods Vehicle,MAN,45
1478,2008-09,Heavy Goods Vehicle,Iveco,30
1478,2010-11,Heavy Goods Vehicle,Iveco,15
1479,2002-03,Light Goods Vehicle,Iveco,35
1483,2006-07,Personnel Vehicle,Renault,70
1486,2005-06,Light Goods Vehicle,Renault,40
1487,2004-05,Heavy Goods Vehicle,Iveco,30
1487,2011-12,Heavy Goods Vehicle,Iveco,30
1488,2003-04,Personnel Vehicle,DAF,50
1493,2008-09,Heavy Goods Vehicle,Ford,10
1494,2000-01,Light Goods Vehicle,Ford,50
1494,2008-09,Light Goods Vehicle,Ford,65
1499,2001-02,Light Goods Vehicle,Renault,65
1499,2010-11,Light Goods Vehicle,Renault,80
1500,2002-03,Personnel Vehicle,MAN,45
1501,2003-04,Light Goods Vehicle,Iveco,20
1502,2007-08,Heavy Goods Vehicle,Volkswagen,30
1506,2007-08,Light Goods Vehicle,Iveco,45
1507,2008-09,Heavy Goods Vehicle,Iveco,30
1512,2004-05,Light Goods Vehicle,Iveco,50
1512,2011-12,Light Goods Vehicle,Iveco,30
1513,2001-02,Light Goods Vehicle,DAF,40
1513,2007-08,Light Goods Vehicle,DAF,40
1515,2005-06,Personnel Vehicle,DAF,60
1516,2007-08,Light Goods Vehicle,Ford,45
1519,2007-08,Light Goods Vehicle,MAN,20
1521,2010-11,Light Goods Vehicle,MAN,20
1522,2003-04,Light Goods Vehicle,MAN,20
1523,2002-03,Light Goods Vehicle,Iveco,55
1523,2008-09,Light Goods Vehicle,Iveco,20
1524,2002-03,Light Goods Vehicle,MAN,30
1527,2001-02,Light Goods Vehicle,DAF,50
1529,2002-03,Heavy Goods Vehicle,DAF,70
1529,2008-09,Heavy Goods Vehicle,DAF,65
1531,2007-08,Light Goods Vehicle,Ford,40
1533,2002-03,Light Goods Vehicle,Ford,35
1535,2002-03,Light Goods Vehicle,MAN,70
1537,2005-06,Personnel Vehicle,MAN,85
1538,2002-03,Light Goods Vehicle,Iveco,50
1539,2002-03,Light Goods Vehicle,Iveco,35
1539,2007-08,Light Goods Vehicle,Iveco,35
1541,2001-02,Light Goods Vehicle,Iveco,50
1541,2007-08,Light Goods Vehicle,Iveco,85
1542,2009-10,Heavy Goods Vehicle,Renault,5
1545,2003-04,Personnel Vehicle,DAF,100
1545,2010-11,Personnel Vehicle,DAF,85
1546,2002-03,Light Goods Vehicle,Volkswagen,65
1546,2006-07,Light Goods Vehicle,Volkswagen,50
1550,2006-07,Light Goods Vehicle,Ford,50
1551,2003-04,Heavy Goods Vehicle,DAF,40
1551,2009-10,Heavy Goods Vehicle,DAF,70
1553,2003-04,Light Goods Vehicle,MAN,50
1553,2009-10,Light Goods Vehicle,MAN,50
1555,2001-02,Heavy Goods Vehicle,Renault,5
1559,2003-04,Light Goods Vehicle,Iveco,80
1560,2006-07,Light Goods Vehicle,Iveco,50
1561,2006-07,Light Goods Vehicle,Iveco,65
1562,2001-02,Light Goods Vehicle,Iveco,50
1562,2002-03,Light Goods Vehicle,Iveco,35
1562,2007-08,Light Goods Vehicle,Iveco,50
1564,2010-11,Light Goods Vehicle,Iveco,85
1565,2002-03,Heavy Goods Vehicle,Iveco,30
1565,2008-09,Heavy Goods Vehicle,Iveco,10
1566,2005-06,Personnel Vehicle,Renault,50
1570,2006-07,Heavy Goods Vehicle,Renault,30
1571,2004-05,Heavy Goods Vehicle,Iveco,60
1571,2010-11,Heavy Goods Vehicle,Iveco,60
1574,2009-10,Heavy Goods Vehicle,DAF,0
1576,2000-01,Personnel Vehicle,DAF,100
1576,2007-08,Personnel Vehicle,DAF,100
1578,2004-05,Personnel Vehicle,Ford,85
1581,2010-11,Light Goods Vehicle,MAN,20
1582,2002-03,Heavy Goods Vehicle,Renault,30
1582,2007-08,Heavy Goods Vehicle,Renault,30
1583,2003-04,Heavy Goods Vehicle,MAN,50
1583,2010-11,Heavy Goods Vehicle,MAN,50
1584,2004-05,Heavy Goods Vehicle,Iveco,50
1584,2009-10,Heavy Goods Vehicle,Iveco,35
1585,2001-02,Light Goods Vehicle,Renault,65
1586,2003-04,Light Goods Vehicle,Renault,20
1588,2002-03,Personnel Vehicle,Renault,100
1588,2009-10,Personnel Vehicle,Renault,85
1594,2006-07,Light Goods Vehicle,Renault,35
1595,2005-06,Personnel Vehicle,Iveco,80
1596,2003-04,Light Goods Vehicle,DAF,90
1596,2004-05,Light Goods Vehicle,DAF,70
1596,2009-10,Light Goods Vehicle,DAF,65
1597,2000-01,Heavy Goods Vehicle,Ford,40
1597,2008-09,Heavy Goods Vehicle,Ford,40
1597,2011-12,Heavy Goods Vehicle,Ford,60
1599,2011-12,Heavy Goods Vehicle,DAF,40
1603,2007-08,Light Goods Vehicle,MAN,48
1605,2004-05,Personnel Vehicle,Iveco,70
1605,2009-10,Personnel Vehicle,Iveco,70
1606,2006-07,Light Goods Vehicle,MAN,30
1610,2008-09,Heavy Goods Vehicle,Ford,5
1610,2011-12,Heavy Goods Vehicle,Ford,5
1614,2002-03,Light Goods Vehicle,Volkswagen,65
1614,2009-10,Light Goods Vehicle,Volkswagen,65
1615,2010-11,Personnel Vehicle,DAF,50
1618,2002-03,Light Goods Vehicle,Ford,60
1621,2002-03,Light Goods Vehicle,MAN,48
1621,2011-12,Light Goods Vehicle,MAN,35
1622,2002-03,Light Goods Vehicle,Iveco,65
1622,2008-09,Light Goods Vehicle,Iveco,65
1624,2002-03,Light Goods Vehicle,Iveco,35
1627,2002-03,Light Goods Vehicle,Volkswagen,50
1629,2002-03,Heavy Goods Vehicle,Renault,0
1629,2009-10,Heavy Goods Vehicle,Renault,50
1631,2001-02,Light Goods Vehicle,Ford,68
1631,2008-09,Light Goods Vehicle,Ford,70
1634,2002-03,Heavy Goods Vehicle,Volkswagen,65
1634,2010-11,Heavy Goods Vehicle,Volkswagen,60
1635,2000-01,Light Goods Vehicle,Ford,70
1636,2001-02,Light Goods Vehicle,Ford,50
1636,2008-09,Light Goods Vehicle,Ford,50
1637,2006-07,Heavy Goods Vehicle,Iveco,35
1639,2008-09,Heavy Goods Vehicle,MAN,30
1641,2007-08,Light Goods Vehicle,Volkswagen,45
1642,2010-11,Heavy Goods Vehicle,Iveco,30
1643,2006-07,Light Goods Vehicle,Iveco,50
1644,2007-08,Heavy Goods Vehicle,Volkswagen,40
1647,2001-02,Light Goods Vehicle,Iveco,65
1651,2008-09,Light Goods Vehicle,Ford,20
1654,2007-08,Personnel Vehicle,Volkswagen,60
1655,2005-06,Heavy Goods Vehicle,Ford,40
1656,2005-06,Light Goods Vehicle,Ford,50
1658,2008-09,Personnel Vehicle,Ford,85
1659,2004-05,Light Goods Vehicle,DAF,20
1661,2003-04,Light Goods Vehicle,MAN,45
